Lambda1,Lambda2,m1,m2,likelihood
451.32600119468,711.276798838465,1.5220639231932,1.22738817751606,1.01536566558632
643.499005042115,525.637178004584,1.37377602506157,1.35091203557844,1.01968603012223
2.27752871956209,365.810180508374,1.42387894824882,1.30661554233541,1.01743733721074
298.050707954186,380.495836286318,1.53353904747447,1.22060095144957,1.0136652223964
74.5146538747579,718.981025593721,1.62153365029196,1.15493578589198,1.01629511278431
392.071467661531,91.793003997576,1.37564708483162,1.35159080887618,1.01772879718513
33.3458117338937,162.550974029612,1.4452977248311,1.28747864316853,1.01752016565928
623.030397606102,1269.16522661949,1.46589624756232,1.26609104621281,1.02080615361292
233.273117504065,200.716651387818,1.47944206026947,1.26410720271841,1.01302144345593
321.400687952152,1535.53925251521,1.56934970998757,1.19015694561818,1.01728881606016
50.3287346295049,227.355035553398,1.63542489348527,1.14226703324439,1.01937263638554
55.7232393063999,1322.89725709605,1.41716824121787,1.30833525018962,1.02094709142282
65.5551114257273,263.472349845236,1.52555279817049,1.22372729602703,1.01589365723009
200.764093211038,419.717398070672,1.39894520651983,1.32726432585213,1.01931986998448
44.6125825907847,523.854264881991,1.39937361353278,1.32680910292548,1.01935311071516
411.623088138521,598.073787546785,1.45971949738589,1.28308324188596,1.01117361036711
203.967824512583,144.999806438788,1.47072659636631,1.26312186558995,1.01969065660838
26.6060080137341,368.48396046559,1.53470273770018,1.21918151799153,1.01397150871756
429.973262583446,21.7782431683398,1.41219146398575,1.31584243343655,1.01856006457894
532.001565491464,418.847145079747,1.62462335068371,1.14772994126057,1.0211860625517
51.4102051904635,696.082941021755,1.50510989731165,1.24140104279978,1.01458702967087
150.250297091921,106.828695455929,1.6008950136739,1.16384222694244,1.02076221822483
0.290101228602397,456.226432545946,1.40842047100171,1.32593042049157,1.0133201253049
222.634344120973,597.800449714388,1.56792170883563,1.18809545974094,1.01977921174746
195.438832751505,345.761636412657,1.4317578422048,1.30925742460057,1.00978635294055
45.4861141719659,1564.99555255012,1.45080341749073,1.27939981147759,1.02040299158789
785.977050179004,241.069724406212,1.39102058396809,1.33526386229178,1.01906211906924
610.076402189086,292.615979646519,1.44265569380737,1.29203567856819,1.01579125736844
285.902503635139,580.157980879422,1.40670763848306,1.32076655265838,1.01865027424318
579.740201570564,68.3076389160216,1.39746852826509,1.32872457648684,1.01923438327799
929.400273478916,202.159223346033,1.38100022625201,1.35429065030628,1.01189059883578
18.1645043700764,326.679257540725,1.39419891807264,1.33198485798422,1.01892273486268
170.863189839427,73.0109944544734,1.51646163088691,1.2330240022999,1.01413954600362
624.750031585567,311.764055503945,1.37016966307807,1.35638624873718,1.01816075612893
272.013826301534,1069.19552228487,1.48220885662466,1.25126389165976,1.02181465252326
34.2595821533922,168.439493376367,1.50681336144634,1.23943855794514,1.01507458324316
283.781301714281,667.153644134358,1.43300772936958,1.29403330806851,1.02099547088151
27.5970143678065,979.768035848488,1.58819324259479,1.17316008105567,1.02034645204949
701.382444470882,235.600987884356,1.43855188364263,1.29132712730416,1.01927393468388
292.922637853957,27.3875809883031,1.45675579308742,1.28091571857098,1.01494666276865
32.5204628180146,436.105579998051,1.41851903655305,1.31013653199266,1.01835090420318
2.172819086067,1201.13702229009,1.55468904286052,1.19963156589344,1.01806339477088
186.568824381073,30.7905135255304,1.37641070453216,1.36334840949397,1.00821006083427
368.782423796078,123.804084838699,1.49464833082059,1.24141017973697,1.02160788635935
194.777664810123,87.5910888167934,1.55292271956685,1.19966887124285,1.01908091569507
345.531702244956,84.9075529335468,1.55688411085813,1.19855102813127,1.01764288650368
459.182478560467,1357.9609667831,1.65636590529648,1.12972826711524,1.01921872820006
274.784672071432,866.234236795417,1.48961291676413,1.25295914994028,1.01543909061247
485.62146303288,91.8009532520074,1.4014287481048,1.32448980586939,1.01953463182908
536.008738693918,78.8176544599079,1.37721108573928,1.35243288529688,1.01603820574086
176.294810909097,982.936972042553,1.39134958868413,1.33465121639171,1.01918029020209
251.716068489577,1221.38439396343,1.43478380049007,1.29583836757614,1.01845786458025
314.04398600137,219.176462691621,1.50953834091548,1.23481466701226,1.01718757958465
11.8284782441013,503.919563964113,1.64993372065417,1.13558512476634,1.01701771991446
95.0764590318595,595.324036870825,1.37170388335453,1.35634154481263,1.01697856167602
386.615121268707,993.240389818988,1.50209548391808,1.24485175329755,1.01387105458241
503.890146557305,631.803194612786,1.46801502901509,1.26893470841567,1.01703883086943
674.554615185903,129.55433198868,1.57675817932187,1.187502641581,1.01489961554677
231.338036030395,276.366165843469,1.50865977608144,1.23298077244747,1.01933829643511
91.5064286499055,642.237209826847,1.4271776624175,1.3018753587128,1.0188777573809
435.361494141029,1310.2429256327,1.55318100438709,1.19945525996004,1.01928979004455
270.091927814335,246.291579317519,1.37401718820462,1.35451506126105,1.01679625012953
308.661299223677,32.1381759214298,1.38201038502508,1.34771061604193,1.01595628331753
1234.43902154993,479.491502930729,1.39175006595242,1.33339280192604,1.01997858049821
212.402492461928,47.6841622352464,1.47247212065829,1.26892600940489,1.01374166378817
161.60783931671,8.29774758580591,1.43654698477947,1.29353421138518,1.01876953528971
25.126739169573,1106.34274080511,1.53114532663878,1.22376901408414,1.0123726763708
42.9182500483729,249.260886804086,1.57155542173481,1.18959481686264,1.01593673314527
124.195986350333,669.626336160943,1.50398898215348,1.23798938748551,1.01834043366333
708.810019884719,290.392048674446,1.43164101678354,1.30157023198869,1.01609316995533
95.1653808852482,1070.28091170646,1.59608803306705,1.17308096499924,1.01568623022998
145.420628860719,1175.78278132241,1.46066902977837,1.27582097989225,1.01640268167356
727.134428021217,265.254398778496,1.45340604507939,1.27712402367611,1.02040494612375
221.385672695307,967.492124941287,1.56036417051997,1.19736260511182,1.01630341640003
514.392313126345,572.965593835332,1.38116632203901,1.34716280229516,1.01697320321677
544.036404146359,335.256895404705,1.40965396526124,1.31940415825525,1.01769205810354
404.460738716549,896.699189659642,1.53204222671312,1.21816926464241,1.01670303854232
485.819561794431,4.28239782585737,1.38777925445069,1.33594161033863,1.02064788976786
162.258613604724,328.653352933526,1.39233020120169,1.33597429707738,1.01739917270818
399.464477297344,1103.29528201813,1.59775325756844,1.16659555944626,1.02039098455188
547.837984223654,977.841442614568,1.57548605177049,1.18628641770647,1.01672198420355
91.9952841622395,69.0238838543663,1.64321296834524,1.14695186505511,1.01042495860142
229.098520533579,169.372690855591,1.55883248437302,1.19334877704452,1.02069819658852
138.023361276625,1262.51505925328,1.51409530422322,1.23621356961304,1.0131578506617
256.30552767124,1548.98905729515,1.37477397237526,1.35192311294189,1.01829521800467
198.977431773112,224.716990407815,1.52632927474839,1.21872156438356,1.01995306238135
231.62136495101,502.700178137537,1.47122236037496,1.26306404173321,1.01957438617952
1142.14161923612,273.921947056231,1.37456001616479,1.35130664514052,1.01886696733103
156.782853543826,51.5253403239973,1.44015710354431,1.29669574938958,1.01375507013789
165.60344191313,259.666001481974,1.46207762348101,1.27371594447243,1.01691081950142
706.77665339125,158.992362920744,1.51426363183648,1.23289056733929,1.01574199731354
590.868944508967,569.033581246843,1.37531763042356,1.34996004387425,1.0192692991788
44.2617047774173,121.12254232995,1.53205763764627,1.22040914921766,1.01470867792271
161.557504128205,196.728149017352,1.59267232898892,1.17591091903274,1.01505357175336
145.937864092472,696.92594307485,1.5051967807193,1.23736564123583,1.01804595201698
285.793946214855,344.699740092401,1.42858066542346,1.30347190099287,1.01669749233138
305.82830454939,272.474860668432,1.42635563702365,1.30050192464426,1.0205374275229
140.92663795694,207.553973351364,1.54294056550146,1.20765170475437,1.01853442641121
693.558064473249,464.928442073806,1.43144774553961,1.29807358918173,1.01894102755663
191.647820362836,1152.27586061057,1.57418500987839,1.18794644084411,1.01616086577541
447.305725951509,481.423119848771,1.62282592556695,1.14835685566424,1.02152959177579
335.656784092073,673.946272571112,1.38643241788364,1.34652426228019,1.01363981615115
729.648110138997,498.881443785273,1.38004305690447,1.35693815511742,1.01066780866101
911.568488706748,91.7791077168159,1.43493990955831,1.30160470518951,1.01362788157598
559.219697418282,649.278252315072,1.57572985923345,1.18799435399609,1.01501439318503
299.861456020842,69.4033007027682,1.52924554779267,1.21928685573084,1.0173345592531
115.638410007731,995.475850201293,1.45279380896111,1.28068963719499,1.01783278574409
38.9988123174319,1109.38091017825,1.62590636152105,1.14668893743281,1.02106282986941
384.997324084085,1359.90502670349,1.59355862081723,1.17039108984278,1.01958902589728
675.895541480794,625.690475402869,1.41153922001981,1.31545038222951,1.01944014021801
128.931643102012,3773.43521005417,1.45846968593164,1.27592747481218,1.01797095168649
154.745870098952,374.723286246662,1.37252037268353,1.35439682043785,1.01790156031049
329.465838089786,204.526944594474,1.38769513663713,1.34361135975999,1.01492233197828
67.5879373181221,531.655321724268,1.47361439879497,1.26640758596456,1.01524023955661
198.432526789824,588.830383833075,1.36750386918959,1.36340975405266,1.01495872808785
370.132230908674,239.366767658145,1.48024523431851,1.25480712388217,1.02008234633093
721.965706298324,775.993614422307,1.40045940239208,1.32444716700123,1.02040158735149
1517.71972876776,31.4872935357142,1.3849390316638,1.34771011119106,1.01405938739524
102.880687372953,288.722780660841,1.71075897434174,1.10543734218915,1.01025499362444
152.458440663495,362.283157479127,1.55499636519489,1.20728464771249,1.01109045337389
312.016462944313,127.921026286822,1.43204480714366,1.30065951980728,1.01648767125389
254.958016392521,341.407463037684,1.50940620303629,1.23100684306413,1.02054136423131
221.918142346102,1266.98809148128,1.47609880151773,1.26334326159397,1.01604436149893
356.665191713042,1164.2298557794,1.48541805213976,1.25631812924998,1.01557877585084
355.668133808478,1355.99143887279,1.58154649148936,1.18199772838955,1.01672183856183
270.565444796713,59.2303454598542,1.72253964603729,1.08931179862271,1.01922596393671
407.742646853838,184.085193098092,1.51379980905263,1.23096090442071,1.01763154325258
1494.35405233038,422.128520174452,1.36542811941152,1.36027449983177,1.01883428430676
251.708648509222,246.263080915341,1.40983556079836,1.31670994785804,1.01953936115302
222.060982310579,214.040313283709,1.48094088824,1.25460599310588,1.01997535631266
879.568864259699,248.331729783662,1.38490719468453,1.34259300260641,1.0177444491151
150.08257669892,72.4273284299352,1.38363360058381,1.34056284050597,1.02018690341495
1099.87726755111,412.204447143313,1.49483734955924,1.24550071799662,1.01822446288391
123.431128997902,129.976521985665,1.63668400823397,1.14159277008184,1.01926378078146
158.84410249379,1460.63609836511,1.46144584705866,1.27803991552857,1.01411815448657
288.534409793859,57.0580534461181,1.39005477171007,1.35007422780468,1.00821716185885
465.467530777676,719.092542004484,1.49312710441281,1.24360948182073,1.02077554308613
270.190531844421,29.4724293842155,1.52269847701811,1.22644556293605,1.01548255824828
73.7420055116691,315.096021007291,1.55414789292957,1.19954181435438,1.01837941282969
154.095900125228,1830.94367048269,1.60516356573133,1.16540119956588,1.01696984372752
30.0261213039439,953.904788382051,1.66353897496364,1.12507833978679,1.01894182361442
8.06077230549732,1799.36660188582,1.5711682165409,1.19680091336464,1.00997997930338
325.986955126994,12.6225085189009,1.56294659894854,1.19621811228064,1.01586737797287
445.376706038715,1.4622474967857,1.45067021789296,1.29406804580953,1.00854138684271
169.553781910915,197.521282110997,1.49012765952626,1.25322648197069,1.01477058922328
626.644757887921,580.443276810829,1.4861285396683,1.25422377446015,1.01662209232651
1.87284614006206,806.005471154719,1.57502547674959,1.18858531950586,1.01488101849894
361.048642778915,67.6449531504666,1.41909518216763,1.31274085156786,1.01608628957914
430.431941043656,436.763580685033,1.52944714653289,1.22023375650711,1.01661121156679
518.697752189518,801.134801962224,1.43263147191629,1.30024966568708,1.01628369033553
152.813298401316,317.550520810473,1.50027718283979,1.23940898296185,1.01953885487701
358.473079596326,725.506150961074,1.4863817494581,1.2535509426393,1.01715511506166
672.716446586663,161.32737653766,1.44147299978126,1.28868430224685,1.01930932410275
56.6634719517951,952.198439737098,1.36495629303245,1.35884351726462,1.02038746850515
399.553959858358,533.118930239006,1.48207808574913,1.25246170462804,1.02081272577409
595.788063531489,173.355396934436,1.49280700356472,1.2447104811293,1.02013856555403
1159.61831072878,22.2409760829303,1.41734290876314,1.31428586773105,1.01617089586246
72.9491874358328,1292.97862575402,1.59696279051784,1.17305561340755,1.01496097560216
176.797951860552,1291.74393797929,1.51431820975074,1.23341320980992,1.01532280186016
55.1265534506877,913.280587541574,1.52625343695818,1.22173639038817,1.01731969248721
57.835657549698,559.012620161378,1.55722548583823,1.19933007334691,1.01671478186733
1301.25096843016,362.746370326239,1.42453835234197,1.30414974309373,1.01904958563408
261.974079093582,1098.25361855773,1.56832330410028,1.18697685088054,1.0206251988926
864.866175959726,832.382342637233,1.5261651720696,1.21909357037155,1.01995890292533
776.889162689373,22.3579950395627,1.39715014349307,1.34298637490578,1.00864321456119
102.282427397298,464.77863555213,1.51027969990607,1.23669729466651,1.01516715732091
319.445127190793,350.503897446575,1.56216316377514,1.19120258585269,1.02069132820774
303.884953051351,1389.60233019206,1.49972644244853,1.24176027667657,1.01801714203774
60.5062376096765,1197.61110815798,1.4230498147672,1.30862367325322,1.01646464886011
182.560764221626,249.635013971916,1.39821746663823,1.32601377701907,1.02069862282101
366.60389414713,1353.95790304467,1.44104827743772,1.3006175190894,1.01024259929005
481.536793525022,349.749744363438,1.42369973850032,1.31312299341405,1.01242195693454
152.916512140573,154.500193171285,1.44294390469323,1.29073141791781,1.01656449791461
1069.95202773005,917.70967146018,1.41394241532475,1.31402830549828,1.01901077172033
314.906949429072,937.439851673008,1.59499366213825,1.16946427837327,1.01939350034936
86.0637179755586,236.905471587227,1.60258652979194,1.16823985778295,1.01573471439858
321.923910773346,98.5305024880028,1.36713628168716,1.36087856765143,1.01700446201989
185.407798198902,399.692619615146,1.51286831959422,1.22972413786784,1.01940702596465
110.802636618291,1420.7091605266,1.44614666906066,1.29496019944682,1.01116339632366
191.392892396562,411.410562318459,1.53437078899325,1.22046659971793,1.01316168985073
110.242902886665,297.540182401247,1.47607713653733,1.2604678496199,1.01813553401589
114.798100773849,40.3600499748752,1.58358320512315,1.18436290185646,1.01307690815484
490.765544999571,81.8954699929215,1.40765711325285,1.31853423397044,1.01980743871923
193.715692693345,152.520189991383,1.56669118832328,1.19458194926575,1.01478339398313
571.20765074556,634.415219617039,1.45565502165959,1.28175361295468,1.01510956538846
1100.33647541396,648.26820662947,1.39026866099277,1.33768393601695,1.01778060288107
84.1751510283739,1179.13613100211,1.6221896790511,1.15612732491204,1.01491117064352
72.8193078848901,361.135792733859,1.51744852372885,1.22837354570463,1.01740145551067
628.237495886253,1019.49868676137,1.42277270305901,1.30574866610393,1.01920040417848
213.274375815117,830.471548310457,1.42833389579452,1.30560916778784,1.01505080110516
286.597917377443,4.80991577782928,1.38118977151987,1.34651139554427,1.01733375851372
647.582568174781,481.64500777604,1.40980681309678,1.32452614051892,1.01360565182748
205.857658187603,150.086212780656,1.52562325186684,1.22009969644002,1.01915879840973
1000.78587745951,39.7196887694077,1.53914381371157,1.21231042184041,1.01708521359256
129.331519125138,929.126878167203,1.54945024699,1.21363626574396,1.00939655591354
394.436369157298,228.906851737924,1.43395258163042,1.30754323117335,1.0095791877784
99.7266165811649,821.866544201108,1.4640678947214,1.27479886582454,1.0148688249612
15.6289771531537,617.785845131463,1.58117769567861,1.18443474082516,1.01459356142597
159.648648007184,126.17463236813,1.46782215033536,1.26518592549877,1.01988683439616
198.851510216541,297.402549212473,1.51598191298484,1.22574674936975,1.02054732751587
382.62576111429,39.2421433551817,1.58398133703915,1.18051158144074,1.01655185587343
277.600211200125,323.827525121316,1.46729181766578,1.26853602426314,1.0176130579602
275.980942478193,1030.54672014379,1.50856740182156,1.23381024797912,1.01897417734295
1375.46070910379,87.5253543951223,1.4072514624553,1.31766750658813,1.02065155303832
807.32636069553,264.548016984012,1.44805970747224,1.29035907790652,1.01344118924356
632.358438294357,364.25154840325,1.42290343708874,1.30787011169126,1.01720302061976
650.611287369193,462.092733699528,1.41286422194334,1.31458151750322,1.01911945813716
103.132588585265,744.41863788231,1.45748909131081,1.27581518715714,1.01854720194258
422.544245152509,1661.91349872044,1.48154907346954,1.25938699352542,1.01557384092415
454.061992487293,12.7333402621254,1.37982035134684,1.34660920391486,1.01834111621114
81.1597694464567,20.5378017481743,1.54123723518488,1.20506908462417,1.02183230184401
324.001018174324,308.609833825136,1.52655666613167,1.21786750242756,1.02046424242945
834.156038898945,655.240726639566,1.48659128071859,1.25639985331572,1.01457643576804
21.0643916856477,410.961259800275,1.46957896274465,1.26851451414564,1.01595006674317
459.724915413844,185.642755006474,1.36948297281706,1.35659790648606,1.01863352696908
765.806366428049,221.556351977003,1.43634367643716,1.29846225957818,1.01524466180172
207.380433231677,1189.12863919156,1.52982227021566,1.21282809076348,1.02276386008849
663.79613789587,215.018237774536,1.43888428674984,1.29607672393611,1.0152668756263
80.9286342848113,560.129059600109,1.47421015305884,1.27122190844546,1.01098515065058
136.739843609836,160.489595582252,1.56192195157045,1.19411116611335,1.01812632383438
635.269169933902,715.651424003035,1.38030130006732,1.34833014566717,1.0168135725006
132.51484813316,347.559450507355,1.44666489201809,1.28322501085888,1.02007798569173
17.8301468293581,1346.81058090267,1.44508732992412,1.29193663953669,1.01440717686335
586.241764245386,235.257921273949,1.58436320524964,1.18631476168343,1.01116139570978
270.504160798291,1776.16034170117,1.66286198839536,1.13071869015171,1.01417731589298
32.6555321297077,186.780110482524,1.5401297490441,1.2087805986562,1.01923353006443
13.0720760585819,458.891070818124,1.43892883097823,1.29394834014247,1.01677531895059
101.934920903042,1769.70399268378,1.62292972093985,1.14987790742779,1.02007460210872
180.695343090607,317.581704344098,1.49009662212425,1.24801071475044,1.0190591150575
99.916003186875,712.01347583217,1.6057359872037,1.16050887806143,1.02105171247245
920.479502367939,48.8336710129843,1.47789832249166,1.26276928698511,1.0152399862131
273.753487162805,152.084547423903,1.43549243691436,1.29298900618307,1.02008841106539
334.121553540933,259.859785586008,1.37273218947409,1.35508037129919,1.01723969473124
341.78950148685,114.037019004435,1.49523413554702,1.25090756996028,1.01319547669064
160.480243865629,374.566763356629,1.62290180686279,1.15457305453045,1.01576834945503
504.243783144695,921.013990344588,1.40981431861143,1.31452353131515,1.02139400850385
268.932291409041,1134.55130020243,1.63115238555365,1.14515585616761,1.01960171609568
17.2202469731974,395.868754580974,1.50809249857541,1.23937050701489,1.01434753567321
51.177196957738,379.218614845625,1.38773583060412,1.34523121769612,1.01354536505315
181.958913591389,1391.19533859602,1.57891100113769,1.18230888717479,1.01800062040365
23.2540297113745,2177.79100296023,1.56090317847209,1.19854936575945,1.01507014162304
394.209080997463,797.218793617534,1.50495950797388,1.23874009884007,1.01700504969382
613.557852807983,121.738614397615,1.48053018405432,1.26076863757814,1.01515731120133
13.3606872179617,301.242560612285,1.42062029207059,1.30691635766054,1.01936932181378
69.2517824790159,1491.94577574427,1.41818633106163,1.30850059093116,1.02020903667735
247.527758559714,374.893324282171,1.49159200969228,1.25607095289407,1.01153427280413
12.6242968043486,646.447432337614,1.50856764977357,1.2291076404009,1.02279528640095
32.8478608747254,753.71472679462,1.46862802652165,1.27229743969048,1.01355470419232
799.628665068322,498.872554543564,1.50468883025873,1.23638751102685,1.01916013266723
294.663714714949,2145.10751571234,1.52802277751671,1.22287763863647,1.01533074608894
614.394547640949,629.415708225222,1.38987653390431,1.34674315662649,1.01106463765782
395.812741715693,754.94144513781,1.44799712358635,1.28216727115722,1.02003122378471
534.337718136691,91.1277139668371,1.40591747594012,1.32753240863191,1.01390444767646
150.465689841499,268.081685121079,1.43455706457005,1.29431442805678,1.01951472024563
280.238488966186,304.510864134361,1.55287488579027,1.20226593616853,1.01695278922702
178.215484222051,882.705332856104,1.51080343098598,1.2327566603315,1.01820021067228
133.542513922192,1121.81705798088,1.41370247306967,1.31956665675436,1.0145992751628
1247.17053885892,414.686257699936,1.3965609854382,1.3330710897457,1.01660364188178
117.311478958351,355.00885411834,1.55644123427818,1.20610243765157,1.01120663256317
398.049793863364,223.307674809224,1.40306850022093,1.32513816653668,1.01797683728921
325.720828740557,497.470600440574,1.4908871997474,1.24557175846157,1.0206000867596
208.597704788655,212.006987154229,1.60078833313064,1.16627172000714,1.01869984927076
879.99104207591,149.677701635069,1.39574436052658,1.34306305303238,1.0095659605338
790.571076280823,110.607110047821,1.42888250994865,1.30259391843867,1.01725452658582
530.828484226791,121.512412555546,1.39970479845106,1.33326168380833,1.01419645989041
78.9271787489334,468.05294195954,1.69128865544655,1.11291651063161,1.01430203442693
69.6195034017931,360.88060467342,1.42701059003016,1.30212101123823,1.01869416847712
85.2605520314119,461.243693341302,1.42007763412194,1.30855070072505,1.01849663778581
1090.65508917047,404.559076744538,1.51646385966653,1.22527058142805,1.0208966133827
625.027950263399,542.682330765734,1.40200482562467,1.33179995136426,1.01372236472992
6.18743328297543,1293.17817597586,1.56890810052997,1.18962076421041,1.01766400376443
501.406452165392,197.486371541286,1.44748618364597,1.28227657001873,1.02011754966437
375.250876088525,830.750107157309,1.38504991366147,1.34421415814809,1.01643963983618
103.106906849037,332.636543409963,1.5415901213784,1.20550169493025,1.02133658475599
142.912169260559,416.733814569361,1.40912709937507,1.3176105342762,1.01925674677974
505.741014228915,382.259005427826,1.51736377223832,1.22480912859621,1.02065624244334
262.202372440644,193.452365062267,1.43815039591179,1.29075322133304,1.01984662852156
271.361584048798,93.1414534693801,1.43466920714787,1.29718068641038,1.01721824078169
226.378294016032,28.5248393248757,1.59386194865603,1.17951661441601,1.01113463230601
33.2558116371203,868.624069701753,1.59228950744689,1.17901860919653,1.01257409085616
7.17387502793,309.785030509735,1.52840951671345,1.2160721482059,1.02063452235849
