Lambda1,Lambda2,m1,m2,likelihood
1098.42004298502,390.13393361648,1.83650309907607,1.45630477221564,1.09721589988325
331.016680400558,4798.84229450591,2.35013725576916,1.1556312218805,1.10566650318792
481.393619306068,1582.39480028561,2.67475228949211,1.05233745315925,1.08582379871514
102.671857694525,4245.2759860582,2.16216021366049,1.25832727759249,1.09142874589732
96.2046671782648,221.764778320139,2.55234003864004,1.07878836618523,1.10320950238102
558.690128869908,2066.13594759575,2.49172398461209,1.14854443615391,1.05161788906342
643.836549947504,2461.76613841341,1.73779304592237,1.6137942168876,1.04191520755696
135.214175759043,286.117377980952,2.26669773830667,1.23252336703723,1.06529351372511
909.663018652879,320.288368198208,1.79084794619401,1.58242881787494,1.03078993123753
371.944840623704,860.50550782697,1.85846935527858,1.43429896900648,1.10233159158968
343.914715133258,126.757720294244,1.80057582390074,1.52639891019261,1.06465295586816
1773.24150053793,3778.05698186952,2.48502644932693,1.12755431361667,1.07677605873818
226.321209309416,3824.73766048179,2.46066284020746,1.16850863036509,1.04417313085449
251.630436679434,179.494704012919,1.89780319718816,1.41821693785492,1.09167874505461
530.337800545896,727.110927810452,1.90578665766043,1.45145968188222,1.06045254961563
88.1769658730119,1575.16303372181,2.48816682333162,1.12551231525042,1.07792543475161
125.282611781525,4.73484999839635,1.95786163544255,1.36226963270448,1.10457031967568
140.85638752325,4748.34994640056,2.14175445308623,1.28858587165152,1.07316043669971
53.9334299588984,3509.11334236022,2.62936137081305,1.09004214978762,1.0589259534246
40.2514552942603,1145.35773657507,2.26621171708317,1.18898759322667,1.10967258703062
1285.86015160542,1752.62563052047,1.92142237334803,1.38785662827047,1.10375603718546
329.490351941128,2205.80778510744,1.91246012359439,1.41268603759824,1.08915125674087
389.731672926628,3661.23206619265,2.11827897057106,1.26180309688547,1.11164913734795
111.891814060754,1571.20661442187,2.57959763679409,1.07719845365353,1.09276701802408
36.3783194268553,3260.11122941044,2.42002853858545,1.14430028610877,1.0868700836803
4.37153190695408,590.356028305132,2.33810782945656,1.19473905456178,1.07057834431399
16.7427724393549,397.823697641313,2.16057233293263,1.27695256968524,1.07386705092309
459.219397076266,1140.27720206928,2.18707794241974,1.30969256613167,1.03466742223496
570.36863585134,56.0560862339489,1.71343780000016,1.55148301241166,1.10150091036302
10.5101378606769,259.003754692972,2.0762366479828,1.29435077421751,1.10321118477529
240.574218460804,149.558894857807,1.89934384142547,1.47698472320456,1.04365884608459
3446.69056983712,635.134396295579,1.88287624452509,1.46034170388597,1.0667570618688
434.01495263147,666.716665330481,1.66860829783782,1.65418035068106,1.05908135711404
433.557555528974,287.6572792715,2.00979777485839,1.34253392486933,1.09321279320742
135.545070836327,840.184666857882,2.40702816141619,1.17705546958756,1.05824193072909
164.111353280029,6796.90741975761,2.37008524437005,1.1950547068627,1.05675636186703
363.879329205551,9190.42004868257,2.47090925835537,1.16171879052299,1.04708471513813
255.087841824913,808.586051200476,2.0207025515988,1.36478039912315,1.06736254142526
505.318574187854,694.202373397009,1.89995208715155,1.41762398687074,1.09078238341381
619.604351809186,1899.0895753702,1.67029897756232,1.6605027069575,1.05309462033089
308.593643523176,540.156574223025,2.02767195104172,1.35726721810367,1.07123674017436
528.315753580307,3496.99357384649,2.469845845602,1.1419658034848,1.0668575162978
670.231191459392,3454.49786813613,2.36759654126163,1.13845634495186,1.11747921197
465.610534090853,3249.79174035221,2.58743123671743,1.10488952093097,1.0604643212574
406.448217545015,1233.05155079804,2.34163793121823,1.21072843233149,1.05228085057418
966.137140057288,567.862933211502,2.59116448367476,1.10705636944311,1.05515199494038
1213.62452196515,748.254236717894,2.17043561429118,1.25918712489452,1.0868202543467
506.197882565447,319.743682094416,1.76451474139368,1.51971597310609,1.09202606851546
181.917493553661,1601.01224647477,2.15444930827041,1.28327878174722,1.07126071948962
795.047152480379,241.547501492404,2.41798017991551,1.15497704172361,1.07598640960378
1064.42055073276,1449.76639909905,1.73735298693681,1.50812006538602,1.12014899483349
225.656199640959,288.278179636266,1.65057611041816,1.60965702332401,1.10134460426772
222.412901374371,4295.36401970397,2.53429155947671,1.14281388773789,1.04044915745342
1556.08142715665,409.403969561698,2.0588110915464,1.30516393623847,1.10130471550422
212.030531746494,664.010737536078,2.00245303682551,1.3344555272839,1.10505366673654
2845.97704436666,951.829848872126,1.89068287931551,1.43312005913068,1.08403913847903
552.577803172874,2009.78722886397,1.90575773306157,1.40976228005992,1.09429400926993
28.2744546478174,3025.8457928293,2.26894976867969,1.24290100589524,1.05535162691269
50.819680212786,215.823595537476,2.49285967246673,1.15513064976766,1.0437531709562
811.829276024709,1600.35666588246,1.86778907907076,1.45288086575588,1.08109892703322
50.0409857799503,2661.95127134142,2.15216954007174,1.28169898595743,1.07415804721711
46.3545200486913,6350.68079439473,2.04431791838438,1.35454753861287,1.06422990307209
94.5572470086235,1413.2430012177,1.93112158331675,1.40685951069374,1.08149935876077
3198.58546341337,28.2565219589444,1.67485861598369,1.62284050057313,1.07614503628398
637.208988217195,1496.57084774061,1.71531111287257,1.56188928653439,1.09275824740737
440.284553143488,1299.75639535672,2.72013580398973,1.0594035390359,1.06196234380261
57.2064644496483,399.55201332261,1.8253760430517,1.4944893410946,1.07291357271258
424.197633277315,1527.62416466765,1.76914934220772,1.49408997518658,1.10943306603755
87.877257604027,429.856516073892,2.10801470579051,1.28459537842006,1.09444222228601
281.648255472443,8244.60584606529,2.5184087703523,1.12225999206464,1.06875951306976
393.622170685704,9.75614891185766,1.94901768906359,1.36951282369695,1.10391664821501
1.37710706986738,2798.9040428443,2.21653292935858,1.25301979908073,1.07021556160209
84.9668995175632,1278.62085045712,2.50620747591081,1.10352181321786,1.09403839820091
686.390826072387,3579.91334887995,1.83194021975844,1.48434200061807,1.07732980482023
217.265583583098,2590.54554002067,2.79222129031824,1.01594907130977,1.08398068796288
8.96979275259888,19.3774505072259,1.70121381004064,1.60358541823503,1.07093358289929
343.129347560311,915.057685466681,2.88572322280656,1.00399981146325,1.06589601515268
1232.18107612499,1479.40432966878,1.8706189707314,1.44592232172314,1.08501921587642
25.0795810250634,1199.03267559764,1.63394604962196,1.62896862396043,1.09929781853851
580.579782167921,4237.04805828867,2.20196155882157,1.23742562036521,1.09194788010679
815.357289816748,7214.22922736703,1.83861571896217,1.51242272688386,1.05229548362658
392.061766802145,341.699431080182,1.93129487232335,1.40090157298433,1.08738384036803
436.110041106587,4162.19582842183,2.069096047752,1.31310463512552,1.08866208744931
466.357695571378,692.955510926834,1.65786447554682,1.65031098663916,1.0678444752881
26.5839545395648,5032.08905782502,2.57283581738451,1.10338773192675,1.0663699734566
184.072124129303,3918.07112406209,1.82398580289584,1.47773745422467,1.08827507856208
165.573715703932,384.704607197121,1.75611006512032,1.50384245361546,1.11071169825598
128.420014274967,430.256705208108,1.77129494409171,1.58875175954272,1.03784685492388
252.056004857292,3595.89153909342,2.10018606902714,1.34971849369548,1.03989695391153
285.15943817195,784.254937465282,2.06064485140577,1.3063083177669,1.09853859605989
27.3511158099296,1136.09355771813,1.98510480826739,1.38999269787061,1.06583890932659
1427.2963438682,3483.4851739454,1.69514015930747,1.64612113043092,1.04679807981692
996.249314287873,1262.54352987549,1.77981435902577,1.53460220629589,1.07086899929046
98.7141669445782,41.4086674659643,2.36312555050959,1.18363939258799,1.07015776298248
207.866735605231,3181.63792908115,2.12504032133939,1.29766524817057,1.07276962467616
3467.28742190073,2451.0390855794,1.91076838215108,1.48158586118979,1.03541472778258
255.889877491036,4180.37756952888,2.14964648095944,1.3066616095263,1.05351584521172
212.54471109278,2636.95433495609,1.76572976032963,1.55478668886993,1.06499258074815
348.423166680522,2797.60291163588,2.45925489412168,1.13896889621026,1.07547322713957
133.183594220053,726.290618953368,1.74504444772821,1.58289028570017,1.05779405998753
627.747574261044,580.823893030628,1.94314575188662,1.39551374960053,1.08444506700663
155.670535045813,49.8706377858338,1.84369096754053,1.47603492380202,1.07697686681293
358.549141857384,426.31531124819,1.77167432857778,1.50376119862541,1.09952580454083
44.414731279917,490.126560542946,1.75336478671367,1.53321975154413,1.08849849524495
430.254400801376,141.809143528985,1.68163531964417,1.6142843026879,1.07718405379836
224.356706010893,1973.44656524131,2.42725610344619,1.18315855679322,1.04351743799681
53.0332347424009,1455.03445878902,2.05553385682113,1.34863104393058,1.06365128233268
734.459457805243,2843.02862822003,2.83699889079148,0.98418177052814,1.10832288303491
496.458726072343,5866.40039706149,2.49140402475991,1.10563459557519,1.09895943264345
223.45754175203,1183.61590414726,1.74899599997006,1.53971117226562,1.08660859674673
808.975446281123,1467.60938762903,1.69529433848654,1.61148592639638,1.06971664151012
52.071236778259,5312.84670055416,2.09756971441814,1.30999801260923,1.07612375419567
173.577033783015,7909.87177779167,2.51208945146454,1.12897865867741,1.0637332490088
426.459850327725,7564.62867902885,2.55768344264816,1.09416168898149,1.08328636933612
515.759531946552,466.639597131656,1.66892152992398,1.60571423118547,1.09164077
53.8534672102129,6716.62259957,2.50398468063449,1.14970264569199,1.04583924422171
252.323049423484,4553.06618995661,2.49394184940644,1.14809690588081,1.05156782705967
819.150610875911,149.735659805146,1.6560618735803,1.61596092417269,1.09334443886576
566.1239972231,2935.52573784332,1.68061008794875,1.58656406444861,1.09857539618159
1139.18165729625,2132.23043178427,1.72331233688426,1.56400507594664,1.08636384977448
415.178425172773,599.853738671126,1.8939771955177,1.46662513735594,1.05531507672121
95.4282060207186,9439.53632630586,2.19542847252214,1.23291409477133,1.09910821645355
585.194584663975,4868.77173214455,2.05816643344298,1.35084305297484,1.06170538352061
176.514537380822,3657.93730961137,2.54425948140549,1.09564845499012,1.08770841193425
313.519066637166,908.899646436579,1.85870500670855,1.48295735023417,1.06228521731661
220.875973388114,1818.62479269089,2.35076524657857,1.16689517914378,1.0927053516541
460.899490936372,1521.89096067733,2.62797278278776,1.06686517391066,1.08754509209836
3359.89399577422,766.576948875602,1.68806736567117,1.60887232485645,1.07678366477274
939.093183470067,2363.43823319314,1.81721696186696,1.48195887194382,1.08907003482662
15.9503757003413,2297.79277743563,2.32465399586215,1.19475022395696,1.07594624614302
1804.80664461526,1940.48636362707,1.77286594622461,1.57974240092189,1.04470414058623
63.1325746277744,3972.20044024347,1.76060233852368,1.53850524965029,1.08102540323458
150.786981712778,244.738268830011,2.28018123483513,1.23568965737048,1.05659603717102
323.021356727178,3685.24921808798,1.8149066735277,1.54125659488188,1.04542505504389
1180.87871132119,48.655764381553,1.6520045361825,1.62623618604691,1.08933309390018
303.10276740315,182.904172826992,2.3113201992662,1.21668869040419,1.06076128286413
951.904967363465,128.881229653722,1.79114202376322,1.50228249413448,1.08877715566667
1219.48839957329,93.7515234933926,1.77183896478549,1.52680618904792,1.08165068562865
96.8517702875743,1686.57035854214,2.09378305263661,1.35580708975456,1.03845557560846
453.762246637873,1290.728098203,1.88138583165415,1.4592976256607,1.06779457437806
880.948313245418,51.663901232125,1.64419568141454,1.63120240932246,1.0904288947713
365.967739684257,9206.20975088085,2.46889913344724,1.11137945819318,1.10205746480749
436.589231649849,1959.79831145777,1.68720235093684,1.64955276023443,1.0492787163085
3072.45113609257,560.868510774494,1.70778126499984,1.62962986588247,1.04973788289002
528.95048607105,53.6234216902407,1.84919290497231,1.48591291492816,1.06588364374871
1650.02249597683,673.451423874345,1.8085538456481,1.52423540599155,1.06135586440288
593.961403186162,4371.37953913928,1.95385251798958,1.42481968509167,1.05482802987826
172.485200973926,838.555307269373,2.56407117029101,1.13473479842349,1.03737194819778
364.819437686747,5979.08657463432,2.05949385813455,1.34395820061887,1.06571287758566
755.423035492437,988.372705866009,2.42045941505413,1.16908076740068,1.06030990824133
67.6110877416932,4186.57798839679,2.51084576155683,1.12904051392143,1.06390937870568
1196.84188961739,527.430530400313,1.67518720269688,1.59861617995582,1.09245747188436
275.607384639806,5580.11463096137,2.73358724109689,1.01295429637104,1.11098840343301
1115.84726171598,464.140817387744,1.71700771634037,1.61441185508106,1.05339984131249
26.9027925422091,796.605586494161,2.34410519460245,1.20567581818827,1.05620124168742
951.555804435174,4889.45104753964,2.63527429069106,1.09695054367274,1.05009076474718
464.150854674384,4571.61972488075,1.86256593091097,1.42231306429036,1.10933417907779
10.5099581419586,969.471493498079,2.66824263553444,1.05940877773081,1.07908715414041
90.6776304156389,435.63346323057,2.35965917193422,1.18690858001541,1.06863499827351
1086.94949936081,3095.06017403656,2.20698264361082,1.25551524903723,1.07226221638179
742.857135783122,5432.7002702895,2.03017837980948,1.34611273334112,1.07939796933899
291.913990574604,2651.43451246819,2.34147312657349,1.22556748948947,1.03892546319511
1137.90329282429,2024.30413072072,2.39605486102389,1.15465489441085,1.08606869665893
353.286011309653,190.346896884626,1.80424841129445,1.51746321204197,1.06871194336695
316.803922251884,444.362234984911,1.87192231997356,1.43511727875938,1.09274696692468
771.832067255997,2735.06049780481,2.02208728302102,1.3538365735653,1.07744391428971
1209.99728199947,877.071527458598,1.95283233806237,1.39478530330529,1.07897193669103
662.034037146125,412.252416816561,1.87335913072411,1.44668741918371,1.0826488460931
428.250195132426,135.011833297225,1.93669961557092,1.39899211948173,1.08581225437006
131.385123540176,4340.95818753717,2.2210972765881,1.21410056461362,1.10615908553237
5.95995116663691,5356.34720944073,2.41040726084728,1.16129665063605,1.07234556540349
3642.75133484799,603.034253954321,1.8683484453715,1.51598338053865,1.03358763651647
443.212311486645,6136.91150879609,2.4462653300065,1.18694512874609,1.0324529424022
1682.16018526024,388.676077993113,1.90965576846773,1.44380750611388,1.06448092839276
79.4098916304415,2706.22053395158,2.62133139595027,1.10244474140384,1.0498253463237
1071.63354267336,1505.79149556879,2.08264720800443,1.3290531572623,1.06700007205339
177.266128532675,1229.552693863,1.64013329656034,1.63466628773149,1.09106888248811
515.003654462294,454.618175900294,1.91442620059148,1.46449917758537,1.04599323177642
8.78994203968428,1633.28087284231,1.89589716851008,1.41937140499322,1.0919691089804
