rhoc,rhocdm,R,M,Rdm,Mdm,Mb,Md,Mg,fdm 
5.832692090881865625e+13,9.915576554497066250e+14,2.850085749999990981e+00,2.079723489238119970e-04,1.173004135000009640e+01,1.466622468539418023e+00,2.090556624167384694e-04,1.727889533041979675e+00,1.466830440888341913e+00,9.998790256159091339e-01
5.832692090881865625e+13,1.049884576358512125e+15,2.710086449999991487e+00,1.795277598847967325e-04,1.166004170000008777e+01,1.546792958476748581e+00,1.804357502076591813e-04,1.836618575030974254e+00,1.546972486236633415e+00,9.999017661980713623e-01
5.832692090881865625e+13,1.108211497267317625e+15,2.580087099999991640e+00,1.551265645918359349e-04,1.158004210000007816e+01,1.620712149667966839e+00,1.558879822115062544e-04,1.938740480998474291e+00,1.620867276232558662e+00,9.999195996316743162e-01
5.832692090881865625e+13,1.166538418176123250e+15,2.460087699999992328e+00,1.349177497946649098e-04,1.150004250000007033e+01,1.685003004373320179e+00,1.355614676566212987e-04,2.029157220450511279e+00,1.685137922123114862e+00,9.999331976790808429e-01
5.832692090881865625e+13,1.224865339084928750e+15,2.350088249999992662e+00,1.177531667645005604e-04,1.142004290000006073e+01,1.742512862641807381e+00,1.182991897421410531e-04,2.111407685592813888e+00,1.742630615808571815e+00,9.999439745517723077e-01
5.832692090881865625e+13,1.283192259993734250e+15,2.250088749999993087e+00,1.029133497058224686e-04,1.133004335000005014e+01,1.794036062849742486e+00,1.033772552814765368e-04,2.186324148122849476e+00,1.794138976199448399e+00,9.999527186453328609e-01
5.832692090881865625e+13,1.341519180902539750e+15,2.150089249999993957e+00,9.044769423643030245e-05,1.123004385000004035e+01,1.838166900584608188e+00,9.084462638954849279e-05,2.251502642573368185e+00,1.838257348278844683e+00,9.999596531847751990e-01
5.832692090881865625e+13,1.399846101811345250e+15,2.060089699999994028e+00,7.970257222393287340e-05,1.114004430000002976e+01,1.876919552190172702e+00,8.004308127741690453e-05,2.309592616347793559e+00,1.876999254762396596e+00,9.999653444045628614e-01
5.832692090881865625e+13,1.458173022720150750e+15,1.980090099999994635e+00,7.035941077740279692e-05,1.105004475000001918e+01,1.910726837786094645e+00,7.065230144254998552e-05,2.361001136642192133e+00,1.910797197196872022e+00,9.999700761739759303e-01
5.832692090881865625e+13,1.516499943628956250e+15,1.900090499999995020e+00,6.241428572385730972e-05,1.095004525000000761e+01,1.939160053640903492e+00,6.266776457498522083e-05,2.404825787031386941e+00,1.939222467926627447e+00,9.999739415088254590e-01
5.832692090881865625e+13,1.574826864537761750e+15,1.830090849999995273e+00,5.547691823219006059e-05,1.086004569999999880e+01,1.963587768526169341e+00,5.569680447642805639e-05,2.442967660333120072e+00,1.963643245444401497e+00,9.999772016897366944e-01
5.832692090881865625e+13,1.633153785446567250e+15,1.760091199999995526e+00,4.941016110528677471e-05,1.076004619999998724e+01,1.984250169942136433e+00,4.960138841474052415e-05,2.475627768760613634e+00,1.984299580103241700e+00,9.999799645183928831e-01
5.832692090881865625e+13,1.691480706355372750e+15,1.690091549999996001e+00,4.419567514934101522e-05,1.067004664999997665e+01,2.001112070949870425e+00,4.436292951820143608e-05,2.502603376801302737e+00,2.001156266625019775e+00,9.999822736021477532e-01
5.832692090881865625e+13,1.749807627264178250e+15,1.630091849999996123e+00,3.959141157977723899e-05,1.058004709999996784e+01,2.015092544635364913e+00,3.973793629159690235e-05,2.525222663470609419e+00,2.015132136046944744e+00,9.999842638387719251e-01
5.832692090881865625e+13,1.808134548172983750e+15,1.570092149999996467e+00,3.554471056635115779e-05,1.049004754999995725e+01,2.026298786226007120e+00,3.567347920645453572e-05,2.543560170467715764e+00,2.026334330936573558e+00,9.999859751778996664e-01
5.832692090881865625e+13,1.866461469081789250e+15,1.520092399999996680e+00,3.203258352093885818e-05,1.040004799999995555e+01,2.034913066624413513e+00,3.214631339218491099e-05,2.557813107776186090e+00,2.034945099207934316e+00,9.999874322681011618e-01
5.832692090881865625e+13,1.924788389990594750e+15,1.470092649999996892e+00,2.890118439065749394e-05,1.031004844999995740e+01,2.041449937109564239e+00,2.900176816861663282e-05,2.568758478237819887e+00,2.041478838293954823e+00,9.999887099386793876e-01
5.832692090881865625e+13,1.983115310899400250e+15,1.420092899999997105e+00,2.613451798685841713e-05,1.022004889999995747e+01,2.046037189276403101e+00,2.622374521496721852e-05,2.576542516224136659e+00,2.046063323794390154e+00,9.999898222217757926e-01
5.832692090881865625e+13,2.041442231808205750e+15,1.380093099999997408e+00,2.371237454095916289e-05,1.014004929999995674e+01,2.048886511682847633e+00,2.379188622500626245e-05,2.581460551166618878e+00,2.048910224057388429e+00,9.999907836410903972e-01
5.832692090881865625e+13,2.099769152717011250e+15,1.330093349999997621e+00,2.153461448489361305e-05,1.006004969999995780e+01,2.050249724558514064e+00,2.160553800942163457e-05,2.583909758620698938e+00,2.050271259172999017e+00,9.999916385015836795e-01
5.832692090881865625e+13,2.158096073625816750e+15,1.290093549999997702e+00,1.960138958659872374e-05,9.980050099999958846e+00,2.050293901421883724e+00,1.966486470445648918e-05,2.584121763407545291e+00,2.050313502811470290e+00,9.999923901747445054e-01
5.832692090881865625e+13,2.216422994534622250e+15,1.250093749999998005e+00,1.789507359462120181e-05,9.910050449999959099e+00,2.049184264936870559e+00,1.795209867077465576e-05,2.582361693931816582e+00,2.049202160010465068e+00,9.999930482341361504e-01
5.832692090881865625e+13,2.274749915443427500e+15,1.220093899999998177e+00,1.634813609303250041e-05,9.830050849999958373e+00,2.047033929216033332e+00,1.639940776610218146e-05,2.578801026030647314e+00,2.047050277352126191e+00,9.999936407255495263e-01
5.832692090881865625e+13,2.333076836352233000e+15,1.180094099999998258e+00,1.496876042801512861e-05,9.760051199999958627e+00,2.044001414911703396e+00,1.501499948847387011e-05,2.573694468962838933e+00,2.044016383672131454e+00,9.999941660084084027e-01
5.832692090881865625e+13,2.391403757261038500e+15,1.150094249999998430e+00,1.374261716589401431e-05,9.690051549999958880e+00,2.040229376461877742e+00,1.378446765616830915e-05,2.567280228394439590e+00,2.040243119079043765e+00,9.999946307405435109e-01
5.832692090881865625e+13,2.449730678169844000e+15,1.120094399999998602e+00,1.262326352130873508e-05,9.620051899999959133e+00,2.035706595510308858e+00,1.266117032915080940e-05,2.559536339603453836e+00,2.035719218773829997e+00,9.999950533588826129e-01
5.832692090881865625e+13,2.508057599078649500e+15,1.080094599999998684e+00,1.162050882209596204e-05,9.550052249999959386e+00,2.030631677741662422e+00,1.165493681905457925e-05,2.550789776673050291e+00,2.030643298250484730e+00,9.999954308725583774e-01
5.832692090881865625e+13,2.566384519987455000e+15,1.060094699999998946e+00,1.072311967682943297e-05,9.490052549999960618e+00,2.025129259198106713e+00,1.075448815327688218e-05,2.541246209409218526e+00,2.025139982317783360e+00,9.999957680438043006e-01
5.832692090881865625e+13,2.624711440896260500e+15,1.030094849999998896e+00,9.898336164036205636e-06,9.430052849999960074e+00,2.019085351822238916e+00,9.926932115708827996e-06,2.530724605369034208e+00,2.019095250158402965e+00,9.999960774502464345e-01
5.832692090881865625e+13,2.683038361805066000e+15,1.000094999999999068e+00,9.156453011423934307e-06,9.370053149999961306e+00,2.012724713634534091e+00,9.182594191425535557e-06,2.519605180839272762e+00,2.012733870087545451e+00,9.999963555557054296e-01
5.832692090881865625e+13,2.741365282713871500e+15,9.800950999999992197e-01,8.488532670126878177e-06,9.310053449999960762e+00,2.006126076406744119e+00,8.512494773599553442e-06,2.508025700340320796e+00,2.006134564939414222e+00,9.999966059096283555e-01
1.166538418176241562e+14,1.315441163999999930e+01,2.000000000000101963e+01,7.922037159102526815e-02,1.000000000000000048e-04,2.771020964218964153e-29,8.007399325760407305e-02,2.771021801223968193e-29,7.922037159102526815e-02,3.460576509915500539e-28
