rhoc,rhocdm,R,M,Rdm,Mdm,Mb,Md,Mg,fdm 
3.061545604709739375e+14,1.102156417320901625e+15,3.770081149999986447e+00,1.102610285639831281e-02,1.130004350000004720e+01,1.706797406625693236e+00,1.120385988694647637e-02,1.987206092032640647e+00,1.717823509482091504e+00,9.943936128439589961e-01
3.061545604709739375e+14,1.163387329386280750e+15,3.610081949999987216e+00,9.668801337252700898e-03,1.125004375000004231e+01,1.780463387437371869e+00,9.817591991664870524e-03,2.088397168109405566e+00,1.790132188774624655e+00,9.953209784916430269e-01
3.061545604709739375e+14,1.224618241451659750e+15,3.470082649999987723e+00,8.564515514920918379e-03,1.120004400000003564e+01,1.836845760330438004e+00,8.691265270554551087e-03,2.167155606818773173e+00,1.845410275845358994e+00,9.960055712642089665e-01
3.061545604709739375e+14,1.285849153517039000e+15,3.330083349999988673e+00,7.639250811018198119e-03,1.114004430000002976e+01,1.881062479111238694e+00,7.748531141129732375e-03,2.229783890496553234e+00,1.888701729922256822e+00,9.965370195013941723e-01
3.061545604709739375e+14,1.347080065582418000e+15,3.210083949999988917e+00,6.840779980388973086e-03,1.108004460000002211e+01,1.916729139254695902e+00,6.935623810516277493e-03,2.280906282746220537e+00,1.923569919235084802e+00,9.969684864191710183e-01
3.061545604709739375e+14,1.408310977647797000e+15,3.090084549999989605e+00,6.127578854027136181e-03,1.101004495000001526e+01,1.946658097071235716e+00,6.209908648121382178e-03,2.324270193597550715e+00,1.952785675925262865e+00,9.973353522125602000e-01
3.061545604709739375e+14,1.469541889713176000e+15,2.980085099999990383e+00,5.502605784382803324e-03,1.094004530000000663e+01,1.971239476411030145e+00,5.574181042566976087e-03,2.360232081952817751e+00,1.976742082195412920e+00,9.976438556572636562e-01
3.061545604709739375e+14,1.530772801778555000e+15,2.880085599999990809e+00,4.960772882273865522e-03,1.086004569999999880e+01,1.990678865028010280e+00,5.023304227742269625e-03,2.388908228863339200e+00,1.995639637910284092e+00,9.979016508374172201e-01
3.061545604709739375e+14,1.592003713843934250e+15,2.790086049999990880e+00,4.487877913544568477e-03,1.079004604999999017e+01,2.005860557308639880e+00,4.542772678024058382e-03,2.411455551055580848e+00,2.010348435222184538e+00,9.981197119909405169e-01
3.061545604709739375e+14,1.653234625909313250e+15,2.700086499999991396e+00,4.072037207617569543e-03,1.071004644999998234e+01,2.017491276516876653e+00,4.120428268939435590e-03,2.428820631072144742e+00,2.021563313724494382e+00,9.983064002914828761e-01
3.061545604709739375e+14,1.714465537974692250e+15,2.610086949999991468e+00,3.705456795578601897e-03,1.064004679999997371e+01,2.026117351305599890e+00,3.748288709225208737e-03,2.441736422370425430e+00,2.029822808101178655e+00,9.984672614421823411e-01
3.061545604709739375e+14,1.775696450040071250e+15,2.530087349999992075e+00,3.381920877404645965e-03,1.056004719999996411e+01,2.032166583148059313e+00,3.419990131900617954e-03,2.450792073091975443e+00,2.035548504025463945e+00,9.986064814108166487e-01
3.061545604709739375e+14,1.836927362105450500e+15,2.460087699999992328e+00,3.095280195459028036e-03,1.049004754999995725e+01,2.036063693798722873e+00,3.129249113326957373e-03,2.456588714030628395e+00,2.039158973994181778e+00,9.987278016584767437e-01
3.061545604709739375e+14,1.898158274170829500e+15,2.390088049999992581e+00,2.839738275716786713e-03,1.042004789999995573e+01,2.038123345461009706e+00,2.870151218883581004e-03,2.459562008971357017e+00,2.040963083736726524e+00,9.988344242471792755e-01
3.061545604709739375e+14,1.959389186236208500e+15,2.320088399999992834e+00,2.611368005384376301e-03,1.034004829999995678e+01,2.038630827501537457e+00,2.638686858482283421e-03,2.460138004623479091e+00,2.041242195506921764e+00,9.989285724249346021e-01
3.061545604709739375e+14,2.020620098301587500e+15,2.260088699999993178e+00,2.407110011485388661e-03,1.028004859999995624e+01,2.037802389099570899e+00,2.431731544664988368e-03,2.458625259425089027e+00,2.040209499111056424e+00,9.990119157932597638e-01
3.061545604709739375e+14,2.081851010366966500e+15,2.200088999999993522e+00,2.223859438977837926e-03,1.021004894999995649e+01,2.035850502216429714e+00,2.246120189416646751e-03,2.455341203460628563e+00,2.038074361655407341e+00,9.990860466410281804e-01
3.061545604709739375e+14,2.143081922432345750e+15,2.140089299999993866e+00,2.058619059335171572e-03,1.014004929999995674e+01,2.032933731160470714e+00,2.078801424981560272e-03,2.450529538715414457e+00,2.034992350219805957e+00,9.991524119889184652e-01
3.061545604709739375e+14,2.204312834497724750e+15,2.090089549999993856e+00,1.909260644751581415e-03,1.008004959999995798e+01,2.029199896751010090e+00,1.927607291705374284e-03,2.444408582020969334e+00,2.031109157395761589e+00,9.992120431770064037e-01
3.061545604709739375e+14,2.265543746563103500e+15,2.040089799999994291e+00,1.774207408239856934e-03,1.001004994999995823e+01,2.024780709174005544e+00,1.790930766673322089e-03,2.437179734387488583e+00,2.026554916582245180e+00,9.992657022110760234e-01
3.061545604709739375e+14,2.326774658628482500e+15,1.990090049999994504e+00,1.651767617313595806e-03,9.950050249999957686e+00,2.019776015848335771e+00,1.667050699488238164e-03,2.429001175654396327e+00,2.021427783465649330e+00,9.993141595050227810e-01
3.061545604709739375e+14,2.388005570693861500e+15,1.950090249999994807e+00,1.540318446931102959e-03,9.890050549999958918e+00,2.014277342455292441e+00,1.554317465327123343e-03,2.420025012447956758e+00,2.015817660902223363e+00,9.993581389442308671e-01
3.061545604709739375e+14,2.449236482759240500e+15,1.900090499999995020e+00,1.438626964584945912e-03,9.840050799999959352e+00,2.008362072345387439e+00,1.451477829477425176e-03,2.410355869601552570e+00,2.009800699309972405e+00,9.993981783698338006e-01
3.061545604709739375e+14,2.510467394824619500e+15,1.860090699999995101e+00,1.345810897944010832e-03,9.780051099999958808e+00,2.002101455321370960e+00,1.357633990286539853e-03,2.400115725906386555e+00,2.003447266219315015e+00,9.994346662290916061e-01
3.061545604709739375e+14,2.571698306889999000e+15,1.820090899999995404e+00,1.260928525014112832e-03,9.720051399999960040e+00,1.995546560859480456e+00,1.271829242921618513e-03,2.389400418239396195e+00,1.996807489384494483e+00,9.994680035106189298e-01
3.061545604709739375e+14,2.632929218955378000e+15,1.780091099999995485e+00,1.183074284909529884e-03,9.670051649999960475e+00,1.988760384186498031e+00,1.193144264792168592e-03,2.378284193096427579e+00,1.989943458471407522e+00,9.994985687629555082e-01
3.061545604709739375e+14,2.694160131020757000e+15,1.740091299999995789e+00,1.111429356834146148e-03,9.620051899999959133e+00,1.981769885493662731e+00,1.120748240256962732e-03,2.366829085207404315e+00,1.982881314850496901e+00,9.995267010202554259e-01
3.061545604709739375e+14,2.755391043086136000e+15,1.710091449999995739e+00,1.045538672675271974e-03,9.570052149999959568e+00,1.974618447305880320e+00,1.054178522248255942e-03,2.355105448706142024e+00,1.975663985978555637e+00,9.995525861193502726e-01
3.061545604709739375e+14,2.816621955151515000e+15,1.680091599999995911e+00,9.848373618266208739e-04,9.520052399999960002e+00,1.967366375578122994e+00,9.928619997064010421e-04,2.343203878016520747e+00,1.968351212939949635e+00,9.995764596107664657e-01
3.061545604709739375e+14,2.877852867216894000e+15,1.640091799999996214e+00,9.288033083282232682e-04,9.470052649999960437e+00,1.960003639944663867e+00,9.362689708875812427e-04,2.331126789233988639e+00,1.960932443252991986e+00,9.995985233042504747e-01
3.673854725363530000e+14,1.440786571999999869e+05,1.325003375000026473e+01,3.676234969666302699e-01,1.000000000000000048e-04,3.035065273339108856e-25,3.795128721895460466e-01,3.035065273339108856e-25,3.676234969666302699e-01,7.997265694385350862e-25
3.673854725363530000e+14,6.123091220945771094e+13,1.326003370000026571e+01,3.562526196605072526e-01,5.580072099999978441e+00,1.497998961476382186e-03,3.676026589232421204e-01,1.506647597159866325e-03,3.577506186219836515e-01,4.081846679410638945e-03
3.673854725363530000e+14,1.224618242748367656e+14,1.327003365000026847e+01,3.345776052934718026e-01,6.080069599999976759e+00,5.083393401232368797e-03,3.449850375566232419e-01,5.122419566803641799e-03,3.396609986947041748e-01,1.463099246411590608e-02
3.673854725363530000e+14,1.836927363402158125e+14,1.317003415000025690e+01,2.880631980951319226e-01,6.680066599999973320e+00,1.567677148044878052e-02,2.967290371018571071e-01,1.585577861738101876e-02,3.037399695755806928e-01,5.072472436288327780e-02
3.673854725363530000e+14,2.449236484055948750e+14,1.254003730000018635e+01,2.202567678441580690e-01,7.430062849999970354e+00,3.993854569347940475e-02,2.268532217869322631e-01,4.064686764488143617e-02,2.601953135376374737e-01,1.519508562827692200e-01
3.673854725363530000e+14,3.061545604709739375e+14,1.079004604999999017e+01,1.578922288268613805e-01,8.450057749999965395e+00,8.443233040994081728e-02,1.628616425569762716e-01,8.663319110363668085e-02,2.423245592368021839e-01,3.472344089556721469e-01
3.673854725363530000e+14,3.673854725363530000e+14,9.370053149999961306e+00,1.299746642000684793e-01,9.370053149999961306e+00,1.299746642000684793e-01,1.341782016681391521e-01,1.341782016681391521e-01,2.599493284001369586e-01,5.000000000000000000e-01
3.673854725363530000e+14,4.286163846017320625e+14,8.820055899999964311e+00,1.182136342946333990e-01,9.780051099999958808e+00,1.545231922626828514e-01,1.220209742912180817e-01,1.598785399598528223e-01,2.727368265573162365e-01,5.671472701349128398e-01
3.673854725363530000e+14,4.898472966671111250e+14,7.780061099999968199e+00,9.359182992106147847e-02,1.055004724999996313e+01,2.320834454807300939e-01,9.659173899478722125e-02,2.413720087196004616e-01,3.256752754017915863e-01,7.141949701764561675e-01
3.673854725363530000e+14,5.510782087324901875e+14,7.060064699999971438e+00,7.591270562232353691e-02,1.095004525000000761e+01,3.391001754474982643e-01,7.835055358532898306e-02,3.550498241260549581e-01,4.150128810698218151e-01,8.192190002254560177e-01
3.673854725363530000e+14,6.123091207978691250e+14,6.510067449999974443e+00,6.385954775538887906e-02,1.113004435000002879e+01,4.659226169187324906e-01,6.587766783853125918e-02,4.919653200741841981e-01,5.297821646741214252e-01,8.819064337708606427e-01
3.673854725363530000e+14,6.735400328632482500e+14,6.090069549999975962e+00,5.437164393811382695e-02,1.122004390000003937e+01,6.077195071091824330e-01,5.604095177336908262e-02,6.479623575135681213e-01,6.620911510472962114e-01,9.203967495122555853e-01
3.673854725363530000e+14,7.347709449286272500e+14,5.740071299999978116e+00,4.631809197274183720e-02,1.128004360000004525e+01,7.634902672959497094e-01,4.768913499554876256e-02,8.231179296223097852e-01,8.098083592686915466e-01,9.452357049761919150e-01
3.673854725363530000e+14,7.960018569940063750e+14,5.400072999999979473e+00,3.935533244466583869e-02,1.131004345000004818e+01,9.318937132545205282e-01,4.046845179387317110e-02,1.017321239421384416e+00,9.712490456991863530e-01,9.617424407422798804e-01
3.673854725363530000e+14,8.572327690593853750e+14,5.080074599999980123e+00,3.328598806963836004e-02,1.134004330000005112e+01,1.109721821004901576e+00,3.417614439639311830e-02,1.228360081645631041e+00,1.143007809074539916e+00,9.729305633442826284e-01
3.673854725363530000e+14,9.184636811247645000e+14,4.790076049999981933e+00,2.806644024974799811e-02,1.135004325000005387e+01,1.287617609909026850e+00,2.876925225686503482e-02,1.446233824414932423e+00,1.315684050158774765e+00,9.804954628828436158e-01
3.673854725363530000e+14,9.796945931901435000e+14,4.520077399999983037e+00,2.374305741573268236e-02,1.134004330000005112e+01,1.449611433838838837e+00,2.429751204540809770e-02,1.651123670152494505e+00,1.473354491254571519e+00,9.854976693003646426e-01
3.673854725363530000e+14,1.040925505255522500e+15,4.280078599999984412e+00,2.031828912030238937e-02,1.131004345000004818e+01,1.582011353455216485e+00,2.076275789752657711e-02,1.823654510212143531e+00,1.602329642575518909e+00,9.887429172039761127e-01
3.673854725363530000e+14,1.102156417320901625e+15,4.080079599999985263e+00,1.764134682161061854e-02,1.127004365000004427e+01,1.683515169839467251e+00,1.800619476232379057e-02,1.959308471679259256e+00,1.701156516661077811e+00,9.908936118929779768e-01
3.673854725363530000e+14,1.163387329386280750e+15,3.910080449999985941e+00,1.551445699160822894e-02,1.123004385000004035e+01,1.760354032237793964e+00,1.582064196953213153e-02,2.064127141525572195e+00,1.775868489229402103e+00,9.923937311815841378e-01
3.673854725363530000e+14,1.224618241451659750e+15,3.760081199999986357e+00,1.377616120641559500e-02,1.118004410000003368e+01,1.819341843233099443e+00,1.403751818499730970e-02,2.145935225664872714e+00,1.833118004439515003e+00,9.935010669810688810e-01
3.673854725363530000e+14,1.285849153517039000e+15,3.620081899999987307e+00,1.231318729260671464e-02,1.113004435000002879e+01,1.865751642906495089e+00,1.253889343705968593e-02,2.211175107411704754e+00,1.878064830199101864e+00,9.943612832260472212e-01
3.673854725363530000e+14,1.347080065582418000e+15,3.490082549999987904e+00,1.104502324770306743e-02,1.107004465000002114e+01,1.903331490145614868e+00,1.124118452941548323e-02,2.264617120787998594e+00,1.914376513393317936e+00,9.950606834778988885e-01
3.673854725363530000e+14,1.408310977647797000e+15,3.360083199999988501e+00,9.907275422526373373e-03,1.100004500000001428e+01,1.934958947364935566e+00,1.007777537662107523e-02,2.310059027657555664e+00,1.944866222787462018e+00,9.956563874322230667e-01
3.673854725363530000e+14,1.469541889713176000e+15,3.240083799999989189e+00,8.907762661793151154e-03,1.093004535000000566e+01,1.961031148846444472e+00,9.056182639096566761e-03,2.347861190939864340e+00,1.969938911508237522e+00,9.961576155614888517e-01
3.673854725363530000e+14,1.530772801778555000e+15,3.130084349999989524e+00,8.040748023900839980e-03,1.086004569999999880e+01,1.981738338491687568e+00,8.170548237178009571e-03,2.378124001702470292e+00,1.989779086515588435e+00,9.965760520898877539e-01
3.673854725363530000e+14,1.592003713843934250e+15,3.030084849999989949e+00,7.282597197863519001e-03,1.078004609999998920e+01,1.997986269734085552e+00,7.396644780789698483e-03,2.402006669339724176e+00,2.005268866931948946e+00,9.969300927173790905e-01
3.673854725363530000e+14,1.653234625909313250e+15,2.930085349999990374e+00,6.614764759622214496e-03,1.071004644999998234e+01,2.010542206592070169e+00,6.715376957821504733e-03,2.420534667163250386e+00,2.017156971351692363e+00,9.972333394435045628e-01
3.673854725363530000e+14,1.714465537974692250e+15,2.840085799999990890e+00,6.025055558872160003e-03,1.063004684999997274e+01,2.019967046030047619e+00,6.114167294630435713e-03,2.434456437455515765e+00,2.025992101588919958e+00,9.974947795885396040e-01
3.673854725363530000e+14,1.775696450040071250e+15,2.760086199999991052e+00,5.503794253074297850e-03,1.056004719999996411e+01,2.026705104644698441e+00,5.583040642145655277e-03,2.444378244915653031e+00,2.032208898897772897e+00,9.977211718915490746e-01
3.673854725363530000e+14,1.836927362105450500e+15,2.680086599999991659e+00,5.041367290397374273e-03,1.049004754999995725e+01,2.031180957551428801e+00,5.112112261032263766e-03,2.450891260177406217e+00,2.036222324841826303e+00,9.979185239245185191e-01
3.673854725363530000e+14,1.898158274170829500e+15,2.600086999999991821e+00,4.628609766302895813e-03,1.042004789999995573e+01,2.033771801781473432e+00,4.691975395119890938e-03,2.454545325848090265e+00,2.038400411547776514e+00,9.980921014036554517e-01
3.673854725363530000e+14,1.959389186236208500e+15,2.530087349999992075e+00,4.259269194369798457e-03,1.034004829999995678e+01,2.034726635333584444e+00,4.316207214071281391e-03,2.455683377018025304e+00,2.038985904527954141e+00,9.982454439253822809e-01
3.673854725363530000e+14,2.020620098301587500e+15,2.460087699999992328e+00,3.928584820617082689e-03,1.028004859999995624e+01,2.034293344764179334e+00,3.979915959770987180e-03,2.454659444475659758e+00,2.038221929584796310e+00,9.983812526457455094e-01
3.673854725363530000e+14,2.081851010366966500e+15,2.400087999999992672e+00,3.631614419264463448e-03,1.021004894999995649e+01,2.032699058485679888e+00,3.678034935133358933e-03,2.451832961946188494e+00,2.036330672904944183e+00,9.985021305382852930e-01
3.673854725363530000e+14,2.143081922432345750e+15,2.340088299999993016e+00,3.363584688386008978e-03,1.014004929999995674e+01,2.030104180341961939e+00,3.405679596767331729e-03,2.447422865426839955e+00,2.033467765030347874e+00,9.986103966335456716e-01
3.673854725363530000e+14,2.204312834497724750e+15,2.280088599999993360e+00,3.121110421387028426e-03,1.008004959999995798e+01,2.026640754460163674e+00,3.159382661278236238e-03,2.441637215312442599e+00,2.029761864881550526e+00,9.987077114456487381e-01
3.673854725363530000e+14,2.265543746563103500e+15,2.220088899999993259e+00,2.901694349619878856e-03,1.001004994999995823e+01,2.022459067552091483e+00,2.936585212281779631e-03,2.434702637376188417e+00,2.025360761901711548e+00,9.987953159002900261e-01
3.673854725363530000e+14,2.326774658628482500e+15,2.170089149999993694e+00,2.702602047841048960e-03,9.950050249999957686e+00,2.017672237415957692e+00,2.734490556547193325e-03,2.426799600764062870e+00,2.020374839463798811e+00,9.988744794459497589e-01
3.673854725363530000e+14,2.388005570693861500e+15,2.120089399999994129e+00,2.521283309446660167e-03,9.890050549999958918e+00,2.012369098541237022e+00,2.550495532089327739e-03,2.418056850154212345e+00,2.014890381850683809e+00,9.989463406625470610e-01
3.673854725363530000e+14,2.449236482759240500e+15,2.070089649999994119e+00,2.355711534024616978e-03,9.840050799999959352e+00,2.006613499783775900e+00,2.382528992892945022e-03,2.408584280320788640e+00,2.008969211317800596e+00,9.990117951919996742e-01
3.673854725363530000e+14,2.510467394824619500e+15,2.030089849999994200e+00,2.204518164069428545e-03,9.780051099999958808e+00,2.000506981650743032e+00,2.229192045719625634e-03,2.398528096360109441e+00,2.002711499814812335e+00,9.990714629685869541e-01
3.673854725363530000e+14,2.571698306889999000e+15,1.980090099999994635e+00,2.066153351803323712e-03,9.730051349999959243e+00,1.994098429140479301e+00,2.088902578731122606e-03,2.387986412347531839e+00,1.996164582492282680e+00,9.991260097262686379e-01
3.673854725363530000e+14,2.632929218955378000e+15,1.940090299999994716e+00,1.939186914559745288e-03,9.670051649999960475e+00,1.987432726952676143e+00,1.960202495412860339e-03,2.377021812200128537e+00,1.989371913867235886e+00,9.991760330749437369e-01
3.673854725363530000e+14,2.694160131020757000e+15,1.900090499999995020e+00,1.822287511084270733e-03,9.620051899999959133e+00,1.980545858133557768e+00,1.841735444053023028e-03,2.365688802740229857e+00,1.982368145644642032e+00,9.992220858762542735e-01
3.673854725363530000e+14,2.755391043086136000e+15,1.860090699999995101e+00,1.714730271249549761e-03,9.570052149999959568e+00,1.973519216891936434e+00,1.732760851008113443e-03,2.354112447153367427e+00,1.975233947163185899e+00,9.992644844215058386e-01
3.673854725363530000e+14,2.816621955151515000e+15,1.830090849999995273e+00,1.615592092837404327e-03,9.520052399999960002e+00,1.966342192974927405e+00,1.632338134692447405e-03,2.342296013416535150e+00,1.967957785067764753e+00,9.993035887237712300e-01
3.673854725363530000e+14,2.877852867216894000e+15,1.790091049999995354e+00,1.524048221234642220e-03,9.470052649999960437e+00,1.959063908987447755e+00,1.539627356410255051e-03,2.330316008650995308e+00,1.960587957208682397e+00,9.993397415634844849e-01
4.286163846017320625e+14,1.440786571999999869e+05,1.304003480000024240e+01,3.976329189132178366e-01,1.000000000000000048e-04,3.035065273339108856e-25,4.114374165506336500e-01,3.035065273339108856e-25,3.976329189132178366e-01,7.376736172378716097e-25
4.286163846017320625e+14,6.123091220945771094e+13,1.305003475000024338e+01,3.887990133845586893e-01,5.260073699999979979e+00,1.185222398933851329e-03,4.021525934379412415e-01,1.192041791398804800e-03,3.899842357834925610e-01,2.955392702126842172e-03
4.286163846017320625e+14,1.224618242748367656e+14,1.304003480000024240e+01,3.704920686429798438e-01,5.780071099999977591e+00,4.170480721127647894e-03,3.829782372527833489e-01,4.202230622387066739e-03,3.746625493641074778e-01,1.085341583848153761e-02
4.286163846017320625e+14,1.836927363402158125e+14,1.295003525000023181e+01,3.275516113869300638e-01,6.390068049999975131e+00,1.343071679480761782e-02,3.382518325325087338e-01,1.358185527518407203e-02,3.409823281817376817e-01,3.860305521001649448e-02
4.286163846017320625e+14,2.449236484055948750e+14,1.248003760000017870e+01,2.592950057067108238e-01,7.120064399999971094e+00,3.543057790529943046e-02,2.676511684008718306e-01,3.604899186932092325e-02,2.947255836120102335e-01,1.186992849699164965e-01
4.286163846017320625e+14,3.061545604709739375e+14,1.110004450000002585e+01,1.891462114464262378e-01,8.010059949999966733e+00,7.642280567553404180e-02,1.954831979991410174e-01,7.839281479261786534e-02,2.655690171219602935e-01,2.862346869794095139e-01
4.286163846017320625e+14,3.673854725363530000e+14,9.780051099999958808e+00,1.545227948020581332e-01,8.820055899999964311e+00,1.182133801111160537e-01,1.598781219537541431e-01,1.220207090898696584e-01,2.727361749131742008e-01,4.328528381552138593e-01
4.286163846017320625e+14,4.286163846017320625e+14,9.220053899999962610e+00,1.405850473131433076e-01,9.220053899999962610e+00,1.405850473131433076e-01,1.454657010404351025e-01,1.454657010404351025e-01,2.811700946262866152e-01,5.000000000000000000e-01
4.286163846017320625e+14,4.898472966671111250e+14,8.070059649999967277e+00,1.117590627394885738e-01,1.009004954999995718e+01,2.110923108112653934e-01,1.156333920186737863e-01,2.196180520909583878e-01,3.228513735507539950e-01,6.550845818851717128e-01
4.286163846017320625e+14,5.510782087324901875e+14,7.290063549999970860e+00,9.062765268676054031e-02,1.064004679999997371e+01,3.123753949442357736e-01,9.377856913696856755e-02,3.271424166310399895e-01,4.030030476309963139e-01,7.772062398697915375e-01
4.286163846017320625e+14,6.123091207978691250e+14,6.710066449999973592e+00,7.606751017729701525e-02,1.093004535000000566e+01,4.367122288302661692e-01,7.868247709989432959e-02,4.611301623202704314e-01,5.127797390075632400e-01,8.542411359904235058e-01
4.286163846017320625e+14,6.735400328632482500e+14,6.280068599999975021e+00,6.489521887935546796e-02,1.109004455000002487e+01,5.779412429194059619e-01,6.706659970651432379e-02,6.161284466880521116e-01,6.428364617987614160e-01,9.018338905405627326e-01
4.286163846017320625e+14,7.347709449286272500e+14,5.910070449999976994e+00,5.541515806500443148e-02,1.119004405000003466e+01,7.346243112079686721e-01,5.720530639538310563e-02,7.917896180140324702e-01,7.900394692729730828e-01,9.326199665620183987e-01
4.286163846017320625e+14,7.960018569940063750e+14,5.560072199999979148e+00,4.720142827916785216e-02,1.125004375000004231e+01,9.050298590649166197e-01,4.866018445141370025e-02,9.876577296912395498e-01,9.522312873440844649e-01,9.530451188893416248e-01
4.286163846017320625e+14,8.572327690593853750e+14,5.240073799999979798e+00,4.002624674656913434e-02,1.129004355000004622e+01,1.085599503946940381e+00,4.119709257392777796e-02,1.201216943905285550e+00,1.125625750693509453e+00,9.668410921284555926e-01
4.286163846017320625e+14,9.184636811247645000e+14,4.940075299999980629e+00,3.384152338005338295e-02,1.131004345000004818e+01,1.266575504061542956e+00,3.476921124065798785e-02,1.422089672042885944e+00,1.300417027441596263e+00,9.761341255219632140e-01
4.286163846017320625e+14,9.796945931901435000e+14,4.660076699999982530e+00,2.870681072372443729e-02,1.131004345000004818e+01,1.431520571250294749e+00,2.944102495715590281e-02,1.629986349497824394e+00,1.460227381974019245e+00,9.822583227139870532e-01
4.286163846017320625e+14,1.040925505255522500e+15,4.420077899999983906e+00,2.462799069814852401e-02,1.129004355000004622e+01,1.566507144301592991e+00,2.521810355787595243e-02,1.805272766662949113e+00,1.591135134999741574e+00,9.862233109336220327e-01
4.286163846017320625e+14,1.102156417320901625e+15,4.220078899999984756e+00,2.143088040309287096e-02,1.126004370000004329e+01,1.670146652861878245e+00,2.191628569550944233e-02,1.943291866825883396e+00,1.691577533264971178e+00,9.888478552933995802e-01
4.286163846017320625e+14,1.163387329386280750e+15,4.040079799999984900e+00,1.888301616557846313e-02,1.122004390000003937e+01,1.748726092812294297e+00,1.929101984679407883e-02,2.050086474992666385e+00,1.767609108977872712e+00,9.906778633212639518e-01
4.286163846017320625e+14,1.224618241451659750e+15,3.890080549999985760e+00,1.679471602144383749e-02,1.117004415000003270e+01,1.809173012879598197e+00,1.714342596224050982e-02,2.133597859959994736e+00,1.825967728901042086e+00,9.920290617590997728e-01
4.286163846017320625e+14,1.285849153517039000e+15,3.740081299999986619e+00,1.503203345702138968e-02,1.112004440000002781e+01,1.856839406466908704e+00,1.533347851599229858e-02,2.200338374859114765e+00,1.871871439923930014e+00,9.930795354498750394e-01
4.286163846017320625e+14,1.347080065582418000e+15,3.610081949999987216e+00,1.350002587170990448e-02,1.106004470000002016e+01,1.895499432793245287e+00,1.376223531689874102e-02,2.255084023518342917e+00,1.908999458664955240e+00,9.939342583203659709e-01
4.286163846017320625e+14,1.408310977647797000e+15,3.480082599999987814e+00,1.212163663111792342e-02,1.100004500000001428e+01,1.928105535230248746e+00,1.234970955960267361e-02,2.301726983741589017e+00,1.940227171861366617e+00,9.946632237404435806e-01
4.286163846017320625e+14,1.469541889713176000e+15,3.360083199999988501e+00,1.090854534158115612e-02,1.093004535000000566e+01,1.955029426099213374e+00,1.110722317381408232e-02,2.340591192372385887e+00,1.965937971440794518e+00,9.952769355541559726e-01
4.286163846017320625e+14,1.530772801778555000e+15,3.240083799999989189e+00,9.855445810471218787e-03,1.086004569999999880e+01,1.976462881757425460e+00,1.002929218883568362e-02,2.371753696566041292e+00,1.986318327567896613e+00,9.957891662522626586e-01
4.286163846017320625e+14,1.592003713843934250e+15,3.140084299999989614e+00,8.933462808747573772e-03,1.078004609999998920e+01,1.993332349519445490e+00,9.086278505777464765e-03,2.396414112116186601e+00,2.002265812328193118e+00,9.962227075326194337e-01
4.286163846017320625e+14,1.653234625909313250e+15,3.040084799999990040e+00,8.120291071052844131e-03,1.071004644999998234e+01,2.006425552571961646e+00,8.255151549754466411e-03,2.415617843933301145e+00,2.014545843643014589e+00,9.965942309827543477e-01
4.286163846017320625e+14,1.714465537974692250e+15,2.950085249999990555e+00,7.401351532609136939e-03,1.063004684999997274e+01,2.016306949379081281e+00,7.520826875983062550e-03,2.430114365338638560e+00,2.023708300911690294e+00,9.969147036849470567e-01
4.286163846017320625e+14,1.775696450040071250e+15,2.860085699999990627e+00,6.765268959385114383e-03,1.056004719999996411e+01,2.023452557743033342e+00,6.871541325808197369e-03,2.440551638983567972e+00,2.030217826702418460e+00,9.971923362575411121e-01
4.286163846017320625e+14,1.836927362105450500e+15,2.770086149999991143e+00,6.200387458931548926e-03,1.049004754999995725e+01,2.028293236852192205e+00,6.295272814839839026e-03,2.447534771032714218e+00,2.034493624311123572e+00,9.974345114770177823e-01
4.286163846017320625e+14,1.898158274170829500e+15,2.700086499999991396e+00,5.695713685421433838e-03,1.042004789999995573e+01,2.031175106527861818e+00,5.780709127405732860e-03,2.451549881843394729e+00,2.036870820213283473e+00,9.976475655540013587e-01
4.286163846017320625e+14,1.959389186236208500e+15,2.620086899999991559e+00,5.243766089044602820e-03,1.034004829999995678e+01,2.032399828081900228e+00,5.320143437566707094e-03,2.453026928128036577e+00,2.037643594170944983e+00,9.978358859499123490e-01
4.286163846017320625e+14,2.020620098301587500e+15,2.550087249999991812e+00,4.838842783977477871e-03,1.028004859999995624e+01,2.032210414671252963e+00,4.907701708453739674e-03,2.452317902512385572e+00,2.037049257455230578e+00,9.980027467970284949e-01
4.286163846017320625e+14,2.081851010366966500e+15,2.490087549999992156e+00,4.474917268565811214e-03,1.021004894999995649e+01,2.030810535511089032e+00,4.537187553545720363e-03,2.449728037731284669e+00,2.035285452779654669e+00,9.981513051210595400e-01
4.286163846017320625e+14,2.143081922432345750e+15,2.420087899999992409e+00,4.146263757916373617e-03,1.014004929999995674e+01,2.028396207277541663e+00,4.202730040984464961e-03,2.445542933049523082e+00,2.032542471035458043e+00,9.982844218874206144e-01
4.286163846017320625e+14,2.204312834497724750e+15,2.360088199999992753e+00,3.848750698000063305e-03,1.008004959999995798e+01,2.025094169692965629e+00,3.900085855564338743e-03,2.439956723196227362e+00,2.028942920390965909e+00,9.984041266897804023e-01
4.286163846017320625e+14,2.265543746563103500e+15,2.310088449999993188e+00,3.579359930967821769e-03,1.002004989999995743e+01,2.021059176056220430e+00,3.626154807099595413e-03,2.433209049348643127e+00,2.024638535987188348e+00,9.985119408973919253e-01
